Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
23,PRODUCT-PROCESS,Oversampling_False,FCN,0.6041335453100158,0.056074766355140186,0.03333333333333333,0.17647058823529413,0.024201757042193822,0.8235294117647058,0.8762446657183499,0.12375533428165006,17,3
24,PRODUCT-PROCESS,Oversampling_False,FCN,0.5960698689956332,0.026315789473684213,0.013452914798206279,0.6,0.07180996960557497,0.4,0.8398835516739447,0.16011644832605534,5,3
25,PRODUCT-PROCESS,Oversampling_False,FCN,0.669364629704573,0.0,0.0,0.0,-0.03846885571919408,1.0,0.9291784702549575,0.0708215297450425,7,0
26,PRODUCT-PROCESS,Oversampling_False,FCN,0.7260914002044093,0.009950248756218905,0.005012531328320802,0.6666666666666665,0.046998911109589654,0.33333333333333326,0.8261060008760402,0.1738939991239597,3,2
27,PRODUCT-PROCESS,Oversampling_False,FCN,0.9084632358174959,0.048484848484848485,0.024922118380062305,0.8888888888888888,0.12885905487141774,0.1111111111111111,0.7994875080076873,0.2005124919923126,9,8
28,PRODUCT-PROCESS,Oversampling_False,FCN,0.7747356340683662,0.025723472668810296,0.013333333333333334,0.36363636363636365,0.021540329288416923,0.6363636363636364,0.733092876465284,0.26690712353471596,11,4
29,PRODUCT-PROCESS,Oversampling_False,FCN,0.8605299860529987,0.06000000000000001,0.030927835051546393,1.0,0.13698083551743778,0.0,0.606694560669456,0.39330543933054396,3,3
1,PRODUCT-PROCESS,Oversampling_False,ResNet,0.7452323965410748,0.16037735849056606,0.09444444444444444,0.53125,0.19045841457346996,0.46875,0.8993205682520075,0.1006794317479926,32,17
2,PRODUCT-PROCESS,Oversampling_False,ResNet,0.7531969518576661,0.078125,0.05813953488372093,0.11904761904761903,0.06424320918695561,0.8809523809523809,0.972184065934066,0.027815934065934064,42,5
3,PRODUCT-PROCESS,Oversampling_False,ResNet,0.712966689023027,0.0900900900900901,0.07246376811594203,0.11904761904761903,0.04658943659667365,0.8809523809523809,0.9399061032863849,0.06009389671361502,42,5
4,PRODUCT-PROCESS,Oversampling_False,ResNet,0.6540469973890339,0.024193548387096774,0.0125,0.375,0.048929508087221026,0.625,0.8762402088772846,0.1237597911227154,8,3
5,PRODUCT-PROCESS,Oversampling_False,ResNet,0.4710830704521557,0.010204081632653062,0.005208333333333332,0.25,0.007921519015702424,0.75,0.7991587802313355,0.20084121976866456,4,1
6,PRODUCT-PROCESS,Oversampling_False,ResNet,1.0,0.014598540145985401,0.007352941176470587,1.0,0.07749881242347682,0.0,0.8168249660786974,0.1831750339213026,1,1
7,PRODUCT-PROCESS,Oversampling_False,ResNet,0.8077586206896552,0.03508771929824561,0.01834862385321101,0.4,0.04118926654582147,0.6,0.7693965517241379,0.23060344827586207,5,2
8,PRODUCT-PROCESS,Oversampling_False,ResNet,0.5379436418762262,0.07619047619047618,0.042328042328042326,0.38095238095238093,0.07679018150900692,0.6190476190476191,0.8305243445692884,0.1694756554307116,21,8
9,PRODUCT-PROCESS,Oversampling_False,ResNet,0.7873433016160701,0.01926782273603083,0.00980392156862745,0.5555555555555556,0.049368243334485876,0.4444444444444444,0.7711826008155868,0.22881739918441324,9,5
10,PRODUCT-PROCESS,Oversampling_False,ResNet,1.0,0.001919385796545106,0.0009606147934678194,1.0,0.021616244138373777,0.0,0.48641975308641977,0.5135802469135803,1,1
11,PRODUCT-PROCESS,Oversampling_False,ResNet,0.6234567901234568,0.07407407407407407,0.04,0.5,0.06808829066491902,0.5,0.7037037037037037,0.2962962962962963,2,1
12,PRODUCT-PROCESS,Oversampling_False,ResNet,0.5274961508293874,0.06161137440758293,0.03307888040712468,0.4482758620689655,0.04180387173647767,0.5517241379310345,0.6798652064026959,0.3201347935973041,29,13
13,PRODUCT-PROCESS,Oversampling_False,ResNet,0.560553633217993,0.01342281879194631,0.006756756756756756,1.0,0.05761882440197177,0.0,0.49134948096885805,0.5086505190311419,1,1
14,PRODUCT-PROCESS,Oversampling_False,ResNet,0.63103042528156,0.027681660899653977,0.014285714285714285,0.4444444444444444,0.047387156934561234,0.5555555555555556,0.7912254160363087,0.2087745839636914,9,4
15,PRODUCT-PROCESS,Oversampling_False,ResNet,1.0,0.010362694300518137,0.005208333333333332,1.0,0.040842985520064164,0.0,0.3202846975088968,0.6797153024911033,1,1
16,PRODUCT-PROCESS,Oversampling_False,ResNet,0.8672768878718535,0.043010752688172046,0.02197802197802198,1.0,0.11413095866636956,0.0,0.5926773455377574,0.4073226544622426,4,4
17,PRODUCT-PROCESS,Oversampling_False,ResNet,0.45410603946581624,0.05204460966542751,0.028037383177570093,0.3620689655172413,-0.06447128424380151,0.6379310344827587,0.47398843930635837,0.5260115606936416,58,21
18,PRODUCT-PROCESS,Oversampling_False,ResNet,0.8517338995046001,0.024615384615384615,0.0124804992199688,0.8888888888888888,0.04480486379722107,0.1111111111111111,0.32802547770700635,0.6719745222929936,9,8
19,PRODUCT-PROCESS,Oversampling_False,ResNet,0.8249768351693607,0.06825938566552901,0.03546099290780142,0.9090909090909091,0.09312289261629149,0.09090909090909091,0.38391845979614947,0.6160815402038505,22,20
20,PRODUCT-PROCESS,Oversampling_False,ResNet,0.7980339588918677,0.06451612903225806,0.03365384615384615,0.7777777777777779,0.07275995236046301,0.2222222222222222,0.46112600536193027,0.5388739946380697,9,7
21,PRODUCT-PROCESS,Oversampling_False,ResNet,0.7529232333502796,0.046153846153846156,0.02371541501976284,0.8571428571428571,0.07960431122934129,0.14285714285714285,0.47259786476868326,0.5274021352313167,21,18
22,PRODUCT-PROCESS,Oversampling_False,ResNet,0.8655660377358491,0.010362694300518137,0.005208333333333332,1.0,0.053498846457910136,0.0,0.5495283018867925,0.4504716981132076,1,1
23,PRODUCT-PROCESS,Oversampling_False,ResNet,0.5707472178060413,0.0436241610738255,0.022452504317789293,0.7647058823529411,-0.01546308593172328,0.2352941176470588,0.19487908961593173,0.8051209103840684,17,13
24,PRODUCT-PROCESS,Oversampling_False,ResNet,0.4414847161572053,0.00354924578527063,0.0017825311942959,0.4,-0.06407788409148879,0.6,0.1848617176128093,0.8151382823871907,5,2
25,PRODUCT-PROCESS,Oversampling_False,ResNet,0.6750303520841765,0.11111111111111112,0.06153846153846154,0.5714285714285714,0.14309754120248178,0.42857142857142855,0.8271954674220963,0.17280453257790365,7,4
26,PRODUCT-PROCESS,Oversampling_False,ResNet,0.7090086143962622,0.0035398230088495575,0.0017730496453900709,1.0,0.021478340089930235,0.0,0.26018396846254926,0.7398160315374507,3,3
27,PRODUCT-PROCESS,Oversampling_False,ResNet,0.9738771442807317,0.021028037383177572,0.01062573789846517,1.0,0.07015316135274073,0.0,0.46316463805253044,0.5368353619474696,9,9
28,PRODUCT-PROCESS,Oversampling_False,ResNet,0.5627510451676367,0.017699115044247787,0.008974358974358974,0.6363636363636364,-0.013010166189951211,0.36363636363636365,0.30297565374211,0.69702434625789,11,7
29,PRODUCT-PROCESS,Oversampling_False,ResNet,0.6290097629009762,0.0375,0.01910828025477707,1.0,0.08243683575789569,0.0,0.35564853556485354,0.6443514644351463,3,3
1,M-PRODUCT,Oversampling_False,RandomForest,0.8543792055567614,0.05405405405405405,0.33333333333333326,0.02941176470588235,0.09398225097284361,0.9705882352941176,0.9987699876998771,0.0012300123001230013,34,1
2,M-PRODUCT,Oversampling_False,RandomForest,0.7230237524657244,0.0,0.0,0.0,-0.002203262991542568,1.0,0.999657651489216,0.00034234851078397807,42,0
3,M-PRODUCT,Oversampling_False,RandomForest,0.5986299547752062,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
4,M-PRODUCT,Oversampling_False,RandomForest,0.7943087318087318,0.0,0.0,0.0,-0.002542945035303076,1.0,0.9984407484407485,0.0015592515592515593,8,0
5,M-PRODUCT,Oversampling_False,RandomForest,0.8638020833333333,0.33333333333333326,0.5,0.25,0.35171407325807896,0.75,0.9989583333333333,0.0010416666666666667,4,1
6,M-PRODUCT,Oversampling_False,RandomForest,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M-PRODUCT,Oversampling_False,RandomForest,0.7402895480225988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,M-PRODUCT,Oversampling_False,RandomForest,0.5214440465136844,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,M-PRODUCT,Oversampling_False,RandomForest,0.7302948255114321,0.2,1.0,0.1111111111111111,0.33273327284074816,0.8888888888888888,1.0,0.0,9,1
10,M-PRODUCT,Oversampling_False,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1
11,M-PRODUCT,Oversampling_False,RandomForest,0.8445692883895131,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,M-PRODUCT,Oversampling_False,RandomForest,0.6809902370990237,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,0
13,M-PRODUCT,Oversampling_False,RandomForest,0.18456375838926176,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,M-PRODUCT,Oversampling_False,RandomForest,0.7920944987060691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
15,M-PRODUCT,Oversampling_False,RandomForest,0.9463667820069205,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,M-PRODUCT,Oversampling_False,RandomForest,0.9031531531531531,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,M-PRODUCT,Oversampling_False,RandomForest,0.77531414377557,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,M-PRODUCT,Oversampling_False,RandomForest,0.7544105619815398,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,M-PRODUCT,Oversampling_False,RandomForest,0.910976355483082,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,M-PRODUCT,Oversampling_False,RandomForest,0.84688995215311,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,M-PRODUCT,Oversampling_False,RandomForest,0.5868862396443726,0.0,0.0,0.0,-0.004552781892069381,1.0,0.9985855728429985,0.0014144271570014145,21,0
22,M-PRODUCT,Oversampling_False,RandomForest,0.9815242494226328,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,M-PRODUCT,Oversampling_False,RandomForest,0.6582278481012658,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,M-PRODUCT,Oversampling_False,RandomForest,0.9450469992769341,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
25,M-PRODUCT,Oversampling_False,RandomForest,0.7930555555555555,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,M-PRODUCT,Oversampling_False,RandomForest,0.7683973240255961,0.0,0.0,0.0,-0.0013089005235602095,1.0,0.9986910994764397,0.0013089005235602095,3,0
27,M-PRODUCT,Oversampling_False,RandomForest,0.9588110403397028,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,M-PRODUCT,Oversampling_False,RandomForest,0.6334363311107496,0.12500000000000003,0.2,0.09090909090909091,0.12918701966993235,0.9090909090909091,0.9964221824686941,0.0035778175313059034,11,1
29,M-PRODUCT,Oversampling_False,RandomForest,0.9038978494623656,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,M-PRODUCT,Oversampling_False,GradientBoost,0.864960929021055,0.06451612903225808,0.07142857142857142,0.0588235294117647,0.04711322959836077,0.9411764705882352,0.984009840098401,0.015990159901599015,34,2
2,M-PRODUCT,Oversampling_False,GradientBoost,0.7286032180760014,0.0,0.0,0.0,-0.009885046884346204,1.0,0.9931530297843204,0.006846970215679562,42,0
3,M-PRODUCT,Oversampling_False,GradientBoost,0.8394298128935,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
4,M-PRODUCT,Oversampling_False,GradientBoost,0.7864150207900208,0.13333333333333333,0.14285714285714285,0.125,0.13026295316949085,0.875,0.9968814968814967,0.0031185031185031187,8,1
5,M-PRODUCT,Oversampling_False,GradientBoost,0.951953125,0.08,0.047619047619047616,0.25,0.10091403375692053,0.75,0.9791666666666665,0.02083333333333333,4,1
6,M-PRODUCT,Oversampling_False,GradientBoost,0.9892761394101877,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M-PRODUCT,Oversampling_False,GradientBoost,0.653954802259887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,M-PRODUCT,Oversampling_False,GradientBoost,0.6097625679798382,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,M-PRODUCT,Oversampling_False,GradientBoost,0.5915563578018452,0.14285714285714285,0.2,0.1111111111111111,0.14651728802821326,0.8888888888888888,0.9981949458483754,0.0018050541516245488,9,1
10,M-PRODUCT,Oversampling_False,GradientBoost,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1
11,M-PRODUCT,Oversampling_False,GradientBoost,0.7041198501872659,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,M-PRODUCT,Oversampling_False,GradientBoost,0.7247838214783822,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,0
13,M-PRODUCT,Oversampling_False,GradientBoost,0.37583892617449666,0.0,0.0,0.0,-0.006745448884297134,1.0,0.9865771812080537,0.01342281879194631,1,0
14,M-PRODUCT,Oversampling_False,GradientBoost,0.806160781367393,0.0,0.0,0.0,-0.010375749463522812,1.0,0.9842223891810669,0.015777610818933134,9,0
15,M-PRODUCT,Oversampling_False,GradientBoost,0.916955017301038,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,M-PRODUCT,Oversampling_False,GradientBoost,0.9352477477477477,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,M-PRODUCT,Oversampling_False,GradientBoost,0.8050299532437171,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,M-PRODUCT,Oversampling_False,GradientBoost,0.8352027105970323,0.2,1.0,0.1111111111111111,0.3319400844629506,0.8888888888888888,1.0,0.0,9,1
19,M-PRODUCT,Oversampling_False,GradientBoost,0.9172696697920912,0.0,0.0,0.0,-0.00519748834890088,1.0,0.9988789237668162,0.0011210762331838565,22,0
20,M-PRODUCT,Oversampling_False,GradientBoost,0.8825358851674641,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,M-PRODUCT,Oversampling_False,GradientBoost,0.6798174715430726,0.06666666666666667,0.1111111111111111,0.047619047619047616,0.06382674142229827,0.9523809523809522,0.9943422913719944,0.005657708628005658,21,1
22,M-PRODUCT,Oversampling_False,GradientBoost,0.9630484988452656,0.0,0.0,0.0,-0.003269860132762293,1.0,0.9953810623556582,0.004618937644341801,1,0
23,M-PRODUCT,Oversampling_False,GradientBoost,0.7732458196593217,0.0,0.0,0.0,-0.008345440105441686,1.0,0.9971870604781998,0.0028129395218002813,18,0
24,M-PRODUCT,Oversampling_False,GradientBoost,0.8077368040491685,0.0,0.0,0.0,-0.002284058877660834,1.0,0.9985538684020245,0.0014461315979754157,5,0
25,M-PRODUCT,Oversampling_False,GradientBoost,0.8632716049382715,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,M-PRODUCT,Oversampling_False,GradientBoost,0.6387434554973822,0.0,0.0,0.0,-0.0007553645757871214,1.0,0.9995636998254799,0.0004363001745200698,3,0
27,M-PRODUCT,Oversampling_False,GradientBoost,0.925796178343949,0.0,0.0,0.0,-0.003303345119417865,1.0,0.9980891719745223,0.0019108280254777072,9,0
28,M-PRODUCT,Oversampling_False,GradientBoost,0.6123759960969264,0.0,0.0,0.0,-0.005914651701541404,1.0,0.9964221824686941,0.0035778175313059034,11,0
29,M-PRODUCT,Oversampling_False,GradientBoost,0.8803763440860216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,M-PRODUCT,Oversampling_False,XGBoost,0.794533680630924,0.05405405405405405,0.33333333333333326,0.02941176470588235,0.09398225097284361,0.9705882352941176,0.9987699876998771,0.0012300123001230013,34,1
2,M-PRODUCT,Oversampling_False,XGBoost,0.7058370421088668,0.07894736842105264,0.08823529411764706,0.07142857142857142,0.06750057493489091,0.9285714285714286,0.9893871961656967,0.010612803834303321,42,3
3,M-PRODUCT,Oversampling_False,XGBoost,0.743681830274009,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
4,M-PRODUCT,Oversampling_False,XGBoost,0.7783264033264033,0.0,0.0,0.0,-0.003284631129279775,1.0,0.9974012474012475,0.002598752598752599,8,0
5,M-PRODUCT,Oversampling_False,XGBoost,0.9026041666666667,0.33333333333333326,0.5,0.25,0.35171407325807896,0.75,0.9989583333333333,0.0010416666666666667,4,1
6,M-PRODUCT,Oversampling_False,XGBoost,0.9986595174262735,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M-PRODUCT,Oversampling_False,XGBoost,0.6415960451977399,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,M-PRODUCT,Oversampling_False,XGBoost,0.5886943449617544,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,M-PRODUCT,Oversampling_False,XGBoost,0.6087043722422784,0.13333333333333333,0.16666666666666663,0.1111111111111111,0.13322919825175597,0.8888888888888888,0.9977436823104694,0.002256317689530686,9,1
10,M-PRODUCT,Oversampling_False,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1
11,M-PRODUCT,Oversampling_False,XGBoost,0.853932584269663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,M-PRODUCT,Oversampling_False,XGBoost,0.7025383542538354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,0
13,M-PRODUCT,Oversampling_False,XGBoost,0.27181208053691275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,M-PRODUCT,Oversampling_False,XGBoost,0.5965856916270139,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
15,M-PRODUCT,Oversampling_False,XGBoost,0.7110726643598616,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,M-PRODUCT,Oversampling_False,XGBoost,0.8325825825825826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,M-PRODUCT,Oversampling_False,XGBoost,0.7021235145139294,0.03333333333333333,1.0,0.01694915254237288,0.12755856082865613,0.9830508474576272,1.0,0.0,59,1
18,M-PRODUCT,Oversampling_False,XGBoost,0.7875920084121977,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,M-PRODUCT,Oversampling_False,XGBoost,0.8767325723603752,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,M-PRODUCT,Oversampling_False,XGBoost,0.8631578947368421,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,M-PRODUCT,Oversampling_False,XGBoost,0.6718697379942076,0.0,0.0,0.0,-0.005577942859171716,1.0,0.9978783592644979,0.0021216407355021216,21,0
22,M-PRODUCT,Oversampling_False,XGBoost,0.9745958429561201,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,M-PRODUCT,Oversampling_False,XGBoost,0.6008360681356462,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,M-PRODUCT,Oversampling_False,XGBoost,0.8387563268257412,0.33333333333333337,1.0,0.2,0.4465682653001437,0.8,1.0,0.0,5,1
25,M-PRODUCT,Oversampling_False,XGBoost,0.7648148148148148,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,M-PRODUCT,Oversampling_False,XGBoost,0.7226585223967422,0.0,0.0,0.0,-0.0007553645757871214,1.0,0.9995636998254799,0.0004363001745200698,3,0
27,M-PRODUCT,Oversampling_False,XGBoost,0.9072894550601558,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,M-PRODUCT,Oversampling_False,XGBoost,0.5858676207513416,0.1,0.1111111111111111,0.09090909090909091,0.09251022011422677,0.9090909090909091,0.9928443649373881,0.007155635062611807,11,1
29,M-PRODUCT,Oversampling_False,XGBoost,0.7956989247311828,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,M-PRODUCT,Oversampling_False,FCN,0.7048139283508338,0.09090909090909091,0.050335570469798654,0.46875,0.10536974833939895,0.53125,0.8252007411982706,0.17479925880172945,32,15
2,M-PRODUCT,Oversampling_False,FCN,0.6002583725798012,0.12371134020618557,0.10909090909090909,0.14285714285714285,0.11037979209192518,0.8571428571428571,0.983173076923077,0.016826923076923076,42,6
3,M-PRODUCT,Oversampling_False,FCN,0.4049631120053655,0.0923076923076923,0.13043478260869565,0.07142857142857142,0.07052009736880607,0.9285714285714286,0.9812206572769953,0.018779342723004695,42,3
4,M-PRODUCT,Oversampling_False,FCN,0.4758485639686685,0.06382978723404255,0.03488372093023256,0.375,0.10327994749823201,0.625,0.9566579634464751,0.0433420365535248,8,3
5,M-PRODUCT,Oversampling_False,FCN,0.9492639327024185,0.060606060606060594,0.034482758620689655,0.25,0.08301129984994021,0.75,0.9705573080967401,0.029442691903259724,4,1
6,M-PRODUCT,Oversampling_False,FCN,0.9782903663500678,0.0,0.0,0.0,-0.0033349270681935707,1.0,0.9918588873812755,0.008141112618724558,1,0
7,M-PRODUCT,Oversampling_False,FCN,0.5560344827586207,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
8,M-PRODUCT,Oversampling_False,FCN,0.5728553593722132,0.27586206896551724,0.5,0.19047619047619047,0.30071393857896384,0.8095238095238095,0.99625468164794,0.0037453183520599256,21,4
9,M-PRODUCT,Oversampling_False,FCN,0.7503901726828777,0.037383177570093455,0.020408163265306124,0.2222222222222222,0.05528787728565941,0.7777777777777779,0.9565020389669234,0.04349796103307658,9,2
10,M-PRODUCT,Oversampling_False,FCN,1.0,0.06451612903225806,0.03333333333333333,1.0,0.18126215015327746,0.0,0.985679012345679,0.014320987654320988,1,1
11,M-PRODUCT,Oversampling_False,FCN,0.691358024691358,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
12,M-PRODUCT,Oversampling_False,FCN,0.5968102722017257,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29,0
13,M-PRODUCT,Oversampling_False,FCN,0.6643598615916955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,M-PRODUCT,Oversampling_False,FCN,0.6331316187594553,0.12121212121212122,0.08333333333333331,0.2222222222222222,0.12661234595779702,0.7777777777777779,0.9833585476550681,0.01664145234493192,9,2
15,M-PRODUCT,Oversampling_False,FCN,0.0462633451957295,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
16,M-PRODUCT,Oversampling_False,FCN,0.5177345537757436,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
17,M-PRODUCT,Oversampling_False,FCN,0.5894583416384294,0.03076923076923077,0.14285714285714285,0.017241379310344827,0.03648402486374936,0.9827586206896551,0.9956647398843931,0.004335260115606936,58,1
18,M-PRODUCT,Oversampling_False,FCN,0.8078556263269638,0.24000000000000005,0.1875,0.33333333333333326,0.2405450931190067,0.6666666666666665,0.9861995753715499,0.013800424628450108,9,3
19,M-PRODUCT,Oversampling_False,FCN,0.8262637702048801,0.2962962962962963,0.8,0.18181818181818182,0.3754128788544704,0.8181818181818182,0.9988674971687429,0.0011325028312570782,22,4
20,M-PRODUCT,Oversampling_False,FCN,0.8474828716115579,0.27272727272727276,0.23076923076923075,0.33333333333333326,0.25642174121325023,0.6666666666666665,0.9731903485254692,0.02680965147453083,9,3
21,M-PRODUCT,Oversampling_False,FCN,0.5402474156922555,0.0,0.0,0.0,-0.010779276393497884,1.0,0.9921708185053381,0.007829181494661922,21,0
22,M-PRODUCT,Oversampling_False,FCN,0.2570754716981132,0.0,0.0,0.0,-0.0023584905660377358,1.0,0.9976415094339621,0.0023584905660377358,1,0
23,M-PRODUCT,Oversampling_False,FCN,0.4843946113295959,0.0,0.0,0.0,-0.0057993905024407,1.0,0.9985775248933144,0.001422475106685633,17,0
24,M-PRODUCT,Oversampling_False,FCN,0.87117903930131,0.3636363636363636,0.2352941176470588,0.8,0.4306142720841184,0.2,0.9905385735080059,0.009461426491994178,5,4
25,M-PRODUCT,Oversampling_False,FCN,0.83083771752327,0.0,0.0,0.0,-0.03135010992612596,1.0,0.9518413597733713,0.048158640226628885,7,0
26,M-PRODUCT,Oversampling_False,FCN,0.9210103664768579,0.025806451612903226,0.013157894736842105,0.6666666666666665,0.08732584192972898,0.33333333333333326,0.9342969776609723,0.0657030223390276,3,2
27,M-PRODUCT,Oversampling_False,FCN,0.9644102783116236,0.09937888198757765,0.05263157894736842,0.8888888888888888,0.20338788765023602,0.1111111111111111,0.9077514413837284,0.09224855861627163,9,8
28,M-PRODUCT,Oversampling_False,FCN,0.5293876547257972,0.13559322033898305,0.08333333333333331,0.36363636363636365,0.15773817393919554,0.6363636363636364,0.9603246167718666,0.03967538322813345,11,4
29,M-PRODUCT,Oversampling_False,FCN,0.2900976290097629,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,M-PRODUCT,Oversampling_False,ResNet,0.720892526250772,0.10830324909747294,0.061224489795918366,0.46875,0.1266935663043066,0.53125,0.8579369981470043,0.14206300185299567,32,15
2,M-PRODUCT,Oversampling_False,ResNet,0.6128417713239143,0.1518987341772152,0.16216216216216217,0.14285714285714285,0.14074099362212886,0.8571428571428571,0.9893543956043956,0.010645604395604396,42,6
3,M-PRODUCT,Oversampling_False,ResNet,0.5566063044936285,0.09374999999999999,0.13636363636363635,0.07142857142857142,0.07335713737174071,0.9285714285714286,0.9821596244131456,0.01784037558685446,42,3
4,M-PRODUCT,Oversampling_False,ResNet,0.6110313315926893,0.06349206349206349,0.03636363636363636,0.25,0.08585102412821743,0.75,0.9723237597911227,0.027676240208877285,8,2
5,M-PRODUCT,Oversampling_False,ResNet,0.9697686645636173,0.1176470588235294,0.07692307692307693,0.25,0.1323032061211896,0.75,0.9873817034700315,0.012618296529968454,4,1
6,M-PRODUCT,Oversampling_False,ResNet,0.9864314789687924,0.0,0.0,0.0,-0.002353332073778048,1.0,0.9959294436906377,0.004070556309362279,1,0
7,M-PRODUCT,Oversampling_False,ResNet,0.6271551724137931,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
8,M-PRODUCT,Oversampling_False,ResNet,0.6577492420189051,0.23076923076923073,0.6,0.14285714285714285,0.2867919445284948,0.8571428571428571,0.99812734082397,0.0018726591760299628,21,3
9,M-PRODUCT,Oversampling_False,ResNet,0.8390474752051553,0.03508771929824561,0.02083333333333333,0.1111111111111111,0.039239383108678624,0.8888888888888888,0.9787041232442228,0.021295876755777075,9,1
10,M-PRODUCT,Oversampling_False,ResNet,1.0,0.1,0.05263157894736842,1.0,0.22839383242561187,0.0,0.9911111111111112,0.008888888888888889,1,1
11,M-PRODUCT,Oversampling_False,ResNet,0.42592592592592593,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
12,M-PRODUCT,Oversampling_False,ResNet,0.6614472881503646,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29,0
13,M-PRODUCT,Oversampling_False,ResNet,0.4394463667820069,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,M-PRODUCT,Oversampling_False,ResNet,0.638846865019331,0.2,0.18181818181818182,0.2222222222222222,0.19499717324572152,0.7777777777777779,0.9931921331316188,0.00680786686838124,9,2
15,M-PRODUCT,Oversampling_False,ResNet,0.03202846975088969,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
16,M-PRODUCT,Oversampling_False,ResNet,0.5331807780320366,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
17,M-PRODUCT,Oversampling_False,ResNet,0.44481263703408414,0.0,0.0,0.0,-0.005392795618943295,1.0,0.9992774566473989,0.000722543352601156,58,0
18,M-PRODUCT,Oversampling_False,ResNet,0.8257843831092239,0.26666666666666666,0.33333333333333326,0.2222222222222222,0.26654082113503974,0.7777777777777779,0.9957537154989384,0.004246284501061571,9,2
