Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
20,PROCESS,Oversampling_True,FCN,0.8840659886236293,0.7639311043566362,0.6190476190476191,0.9973544973544973,0.479300334806666,0.0026455026455026454,0.37801608579088464,0.6219839142091153,378,377
21,PROCESS,Oversampling_True,FCN,0.787706060895871,0.7631950324583685,0.6350399248473462,0.9561527581329563,0.46880613883931693,0.04384724186704385,0.44697508896797156,0.5530249110320284,1414,1352
22,PROCESS,Oversampling_True,FCN,0.8018867924528302,0.0,0.0,0.0,-0.01930625492169135,1.0,0.8632075471698113,0.13679245283018868,1,0
23,PROCESS,Oversampling_True,FCN,0.6546360667561557,0.7030442274554854,0.5935984481086324,0.8619718309859156,0.29940123849620015,0.13802816901408452,0.4039829302987198,0.5960170697012802,710,612
24,PROCESS,Oversampling_True,FCN,0.9854665879398519,0.8222354340071344,0.6981322564361434,1.0,0.6279229357508418,0.0,0.5647743813682679,0.43522561863173215,1383,1383
25,PROCESS,Oversampling_True,FCN,0.8241964328105464,0.6338259441707718,0.7689243027888446,0.5391061452513967,0.39211449699664974,0.46089385474860334,0.8356940509915014,0.16430594900849863,358,193
26,PROCESS,Oversampling_True,FCN,0.8596420618594529,0.7879864936911322,0.6647676161919039,0.9672774869109948,0.5372042149567737,0.032722513089005235,0.5102934734997809,0.48970652650021906,2292,2217
27,PROCESS,Oversampling_True,FCN,0.8831244874059989,0.7570593962999027,0.6126871552403468,0.9904458598726115,0.4603095008721272,0.009554140127388535,0.37027546444586806,0.629724535554132,1570,1555
28,PROCESS,Oversampling_True,FCN,0.9093318449956526,0.7321545514079895,0.5774793388429752,1.0,0.38926821776142684,0.0,0.2623985572587917,0.7376014427412083,1118,1118
29,PROCESS,Oversampling_True,FCN,0.9960858415440681,0.6879334257975035,0.5243128964059197,1.0,0.17525093246318849,0.0,0.058577405857740586,0.9414225941422594,248,248
1,PROCESS,Oversampling_True,ResNet,0.9558802946536967,0.889133425034388,0.8035803083043263,0.9950738916256158,0.7737498369500554,0.0049261083743842365,0.7560222359481162,0.24397776405188387,1624,1616
2,PROCESS,Oversampling_True,ResNet,0.9545273709515407,0.8106755629691409,0.6824245260940791,0.9982882574460801,0.6012808359980623,0.0017117425539198905,0.5339972527472527,0.4660027472527473,2921,2916
3,PROCESS,Oversampling_True,ResNet,0.9416948619088835,0.8647281921618205,0.789838337182448,0.9553072625698324,0.7156337043014485,0.04469273743016759,0.7436619718309859,0.2563380281690141,1074,1026
4,PROCESS,Oversampling_True,ResNet,0.9287398967555626,0.8480325644504748,0.7506004803843075,0.9745322245322245,0.6808614481609383,0.02546777546777547,0.6746736292428198,0.32532637075718024,1924,1875
5,PROCESS,Oversampling_True,ResNet,0.9960545916579038,0.9122974261201143,0.8409490333919156,0.996875,0.8216668556742269,0.003125,0.8096740273396424,0.19032597266035756,960,957
6,PROCESS,Oversampling_True,ResNet,1.0,0.010204081632653062,0.005128205128205127,1.0,0.0614679692278654,0.0,0.7367706919945725,0.26322930800542743,1,1
7,PROCESS,Oversampling_True,ResNet,0.9645151548429606,0.49685534591194963,0.9575757575757575,0.33545647558386416,0.4201789724010826,0.6645435244161358,0.9849137931034483,0.015086206896551723,471,158
8,PROCESS,Oversampling_True,ResNet,0.9403200734457972,0.8475641697223676,0.9723557692307694,0.7511606313834726,0.7486850971021891,0.2488393686165274,0.9784644194756553,0.02153558052434457,1077,809
9,PROCESS,Oversampling_True,ResNet,0.83558283538266,0.7207724425887265,0.8545792079207921,0.6231949458483754,0.5365320891859606,0.3768050541516246,0.8935206162211147,0.10647938377888537,2216,1381
10,PROCESS,Oversampling_True,ResNet,0.9995061728395062,0.009345794392523364,0.004694835680751174,1.0,0.06483306993834671,0.0,0.8953086419753088,0.10469135802469136,1,1
11,PROCESS,Oversampling_True,ResNet,0.9710998877665545,0.41441441441441446,1.0,0.26136363636363635,0.38079274326729373,0.7386363636363636,1.0,0.0,88,23
12,PROCESS,Oversampling_True,ResNet,0.9309726108780352,0.790741615493623,0.9068255687973997,0.7010050251256281,0.6450451828574928,0.2989949748743719,0.9275484414490311,0.07245155855096883,1194,837
13,PROCESS,Oversampling_True,ResNet,0.9584775086505191,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,PROCESS,Oversampling_True,ResNet,0.9743569779640846,0.8413098236775819,0.9533777354900095,0.7528174305033809,0.7317031770471822,0.24718256949661907,0.9629349470499242,0.037065052950075644,1331,1002
15,PROCESS,Oversampling_True,ResNet,0.9973062475286675,0.993006993006993,1.0,0.9861111111111112,0.9860380089863129,0.013888888888888888,1.0,0.0,288,284
16,PROCESS,Oversampling_True,ResNet,0.9958219866013647,0.909987669543773,1.0,0.8348416289592762,0.845780521123633,0.16515837104072395,1.0,0.0,442,369
17,PROCESS,Oversampling_True,ResNet,0.8898846008402488,0.6675520141655599,0.8686635944700459,0.5420560747663551,0.4957443844813955,0.45794392523364486,0.9176300578034682,0.08236994219653178,1391,754
18,PROCESS,Oversampling_True,ResNet,0.9875614226615855,0.927536231884058,0.8838095238095238,0.9758149316508938,0.8513992905001153,0.024185068349106206,0.8704883227176221,0.12951167728237792,951,928
19,PROCESS,Oversampling_True,ResNet,0.9949799145798313,0.9416175682913765,0.9015384615384615,0.9854260089686099,0.8809866476169429,0.014573991031390135,0.8912797281993206,0.1087202718006795,892,879
20,PROCESS,Oversampling_True,ResNet,0.9862547342440106,0.9453551912568305,0.9774011299435028,0.9153439153439153,0.8953452205986723,0.08465608465608465,0.9785522788203752,0.021447721179624665,378,346
21,PROCESS,Oversampling_True,ResNet,0.9236143899087417,0.8022813688212928,0.8675986842105263,0.7461103253182461,0.6375527700842262,0.2538896746817539,0.8854092526690391,0.11459074733096085,1414,1055
22,PROCESS,Oversampling_True,ResNet,0.9693396226415094,0.13333333333333333,0.07142857142857142,1.0,0.2631321806134581,0.0,0.9693396226415093,0.030660377358490566,1,1
23,PROCESS,Oversampling_True,ResNet,0.9399254703183539,0.40628507295173966,1.0,0.2549295774647887,0.38140152189950915,0.7450704225352112,1.0,0.0,710,181
24,PROCESS,Oversampling_True,ResNet,0.9972898188757011,0.9693769799366421,0.9444444444444444,0.9956616052060737,0.9382662800450917,0.004338394793926247,0.9410480349344978,0.05895196506550218,1383,1377
25,PROCESS,Oversampling_True,ResNet,0.9960197508981279,0.921875,0.8634146341463415,0.9888268156424581,0.8400969408978339,0.011173184357541898,0.8413597733711048,0.15864022662889518,358,354
26,PROCESS,Oversampling_True,ResNet,0.9979016312237273,0.9793370641411966,0.9664401019541207,0.9925828970331588,0.9583825138491169,0.007417102966841187,0.9653964082347788,0.0346035917652212,2292,2275
27,PROCESS,Oversampling_True,ResNet,0.9848716933861603,0.953320184089415,0.9850543478260869,0.9235668789808917,0.9110960356266894,0.07643312101910828,0.985906470211403,0.014093529788597053,1570,1450
28,PROCESS,Oversampling_True,ResNet,0.9858637493527506,0.9409209383145091,0.9146959459459459,0.9686940966010734,0.8793782193137858,0.03130590339892665,0.90892696122633,0.09107303877366997,1118,1083
29,PROCESS,Oversampling_True,ResNet,0.9963051693885815,0.9817444219066936,0.9877551020408163,0.9758064516129032,0.963107920884983,0.024193548387096774,0.9874476987447699,0.012552301255230125,248,242
1,PRODUCT,Oversampling_True,RandomForest,0.946629872202781,0.14342629482071714,0.9618320610687023,0.07749077490774908,0.1892355985331595,0.9225092250922509,0.9969249692496924,0.003075030750307503,1626,126
