Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
4,squid,Oversampling_True,FCN,0.40303398103773574,0.6672777268560953,0.5006877579092159,1.0,0.015832157163670937,0.0,0.0005006257822277847,0.9994993742177722,4004,4004
5,squid,Oversampling_True,FCN,0.8993143300633646,0.672455378678244,0.5066634359098618,0.9995219885277247,0.10358498291010014,0.0004780114722753346,0.02256361017762842,0.9774363898223716,2092,2091
6,squid,Oversampling_True,FCN,0.3645402710603092,0.6692492039000689,0.5029109926978488,1.0,0.0740295684616825,0.0,0.010897310033379147,0.9891026899666209,10193,10193
7,squid,Oversampling_True,FCN,0.5295307190902157,0.6715848384634953,0.5055534278054385,1.0,0.087820758081702,0.0,0.015255530129672006,0.984744469870328,1320,1320
8,squid,Oversampling_True,FCN,0.9606598984771574,0.0017079419299743809,0.0008547008547008547,1.0,0.003065984867439793,0.0,0.010998307952622674,0.9890016920473773,1,1
9,squid,Oversampling_True,FCN,0.6409186096635879,0.7276456111566858,0.5726275016139445,0.9977502812148481,0.37325209768149814,0.0022497187851518562,0.2494331065759637,0.7505668934240363,889,887
10,squid,Oversampling_True,FCN,0.5377453590992088,0.6683653469227754,0.501913453046806,1.0,0.03440578648975076,0.0,0.0023584905660377358,0.9976415094339621,1705,1705
11,squid,Oversampling_True,FCN,0.8784086581300985,0.6711060948081262,0.5050110412773908,1.0,0.0922988604679423,0.0,0.016869095816464237,0.9831309041835358,2973,2973
12,squid,Oversampling_True,FCN,0.5660311958405545,0.0006983240223463686,0.000349283967865875,1.0,0.001668707950967003,0.0,0.007972270363951473,0.9920277296360486,1,1
13,squid,Oversampling_True,FCN,0.5232198142414861,0.6682642930503252,0.5017994858611825,1.0,0.0,0.0,0.0,1.0,976,976
14,squid,Oversampling_True,FCN,0.5957286121863912,0.6682481751824817,0.5017813099479309,1.0,0.03319044305690705,0.0,0.0021953896816684962,0.9978046103183315,1831,1831
15,squid,Oversampling_True,FCN,0.06141732283464568,0.0031397174254317113,0.0015723270440251575,1.0,0.0,0.0,0.0,1.0,1,1
16,squid,Oversampling_True,FCN,0.8013880588786593,0.6736111111111112,0.5078534031413613,1.0,0.11671512625202914,0.0,0.026823529411764704,0.9731764705882352,2134,2134
17,squid,Oversampling_True,FCN,0.5336653268866481,0.6692098092643052,0.5028665028665029,1.0,0.0,0.0,0.0,1.0,614,614
18,squid,Oversampling_True,FCN,0.5359130585499488,0.6688572471705001,0.5024684585847504,1.0,0.0,0.0,0.0,1.0,916,916
19,squid,Oversampling_True,FCN,0.4263237023580394,0.672441974501471,0.5065254863334154,1.0,0.10885104219949455,0.0,0.023391812865497075,0.9766081871345029,2057,2057
20,squid,Oversampling_True,FCN,0.5585663448246068,0.6683991683991686,0.501951600312256,1.0,0.03960553939761205,0.0,0.003125,0.996875,1929,1929
21,squid,Oversampling_True,FCN,0.5714364393652542,0.6847290640394088,0.5205992509363296,1.0,0.1958569498532917,0.0,0.07368421052631578,0.9263157894736842,1529,1529
